delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
0.13479578,100,100.0,6135,613500,1.0886685,1.2234643,0.15431567,34.3977915495656,1.0,0.823
3.3131602,100,99.0,6136,613600,0.09604917,3.4092093,0.08011521,77.4714014750269,1.0,0.824
6.916691,100,92.0,6137,613700,0.21645956,7.1331506,0.15973432,27.72741392646924,1.0,0.825
8.691922,100,89.0,6138,613800,0.38285795,9.07478,0.07853741,48.495376392348874,1.0,0.825
4.692745,100,79.0,6139,613900,1.3800609,6.072806,1.0440085,43.89424451487294,1.0,0.825
2.3249247,100,89.0,6140,614000,0.24614692,2.5710716,0.16468196,33.66572009761227,1.0,0.825
-5.915368,100,0.0,6141,614100,10.813535,4.8981667,4.8981667,57.51989291159158,0.0,0.825
-0.51845694,100,0.0,6142,614200,7.341615,6.8231583,6.7955894,31.778289985199997,0.0,0.824
5.155659,100,79.0,6143,614300,0.11240702,5.2680664,0.11240702,48.7623809570313,1.0,0.823
6.34227,100,94.0,6144,614400,0.20421576,6.5464854,0.19483674,57.89895583750761,1.0,0.823
-1.4644709,100,0.0,6145,614500,5.0273986,3.5629277,2.1872108,31.283978490653713,0.0,0.823
9.532546,100,85.0,6146,614600,0.6714844,10.20403,0.21133354,84.97925311203319,1.0,0.822
-5.0007577,100,9.0,6148,614800,9.662171,4.6614137,1.6944772,35.391670228219226,1.0,0.822
9.142727,100,40.0,6149,614900,0.54977053,9.692497,0.13074544,49.793355929853206,1.0,0.822
1.6072141,100,100.0,6150,615000,0.11757006,1.7247841,0.0037787217,50.496111816341354,1.0,0.822
1.767582,100,51.0,6151,615100,0.46295318,2.2305353,0.035495266,40.19882889382835,1.0,0.823
6.106323,100,95.0,6152,615200,0.16304377,6.2693667,0.09711529,50.894335776343254,1.0,0.823
0.62181854,100,100.0,6153,615300,0.28608587,0.90790445,0.08345256,41.123062581352855,1.0,0.823
-1.1258285,100,3.0,6154,615400,4.3157787,3.1899502,1.6643101,39.143785683801426,1.0,0.823
5.0661426,100,96.0,6155,615500,0.2789025,5.345045,0.08648988,53.91709375790974,1.0,0.823
0.53100926,100,100.0,6156,615600,0.1299874,0.6609967,0.051521454,72.49121492277497,1.0,0.823
0.86834955,100,0.0,6157,615700,3.9811325,4.849482,3.165166,33.21474875030053,0.0,0.823
2.299924,100,55.0,6158,615800,0.17999274,2.4799166,0.0974477,54.94206285550433,1.0,0.822
0.41859746,100,100.0,6159,615900,0.2355846,0.6541821,0.13287759,36.47143486694717,1.0,0.822
-2.0554032,100,0.0,6160,616000,6.4686165,4.4132133,4.2488875,47.11843462201262,0.0,0.822
6.8557935,100,51.0,6161,616100,0.22495309,7.0807467,0.21614583,50.63220481837828,1.0,0.821
6.522233,100,25.0,6162,616200,1.5570792,8.079312,1.5570792,35.92141778770936,1.0,0.821
2.8352785,100,83.0,6163,616300,1.0442556,3.879534,1.0375485,48.143830575383824,1.0,0.821
9.6620035,100,88.0,6164,616400,0.51075727,10.172761,0.03835871,44.20001195020999,1.0,0.822
7.3413396,100,78.0,6165,616500,0.26310962,7.6044493,0.24869719,35.46689493266894,1.0,0.823
3.3477833,100,96.0,6166,616600,0.5421183,3.8899016,0.106603816,69.71615911418692,1.0,0.823
1.8232398,100,2.0,6167,616700,1.4868927,3.3101325,1.4868927,37.92779501666342,1.0,0.823
0.50877684,100,100.0,6168,616800,0.19312471,0.70190156,0.15295385,40.56484532364464,1.0,0.823
3.3760777,100,98.0,6170,617000,0.45721066,3.8332882,0.21260375,55.82676588931023,1.0,0.823
3.5692797,100,97.0,6171,617100,0.2336762,3.8029559,0.06610189,31.106730477565694,1.0,0.823
-2.2207785,100,0.0,6172,617200,10.830638,8.609859,2.017235,48.16998338635016,0.0,0.823
3.844059,100,46.0,6173,617300,0.56062645,4.4046855,0.15193957,36.643307450449285,1.0,0.822
