actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
867,86700,2.1364918,100,0.0,2817,281700,9.012877,11.149369,8.9264555,166.8694629532083,0.0,0.257
867,86700,-4.0202956,100,0.0,2820,282000,10.782592,6.762296,6.2021832,172.08417646006575,0.0,0.256
869,86900,-4.459896,100,0.0,2821,282100,6.003451,1.5435548,1.5435548,51.64144229487096,0.0,0.256
869,86900,-6.548321,100,0.0,2824,282400,9.059931,2.51161,2.51161,163.57999726216417,0.0,0.256
870,87000,0.9096203,100,0.0,2825,282500,6.4510407,7.360661,6.4420605,83.07222144648875,0.0,0.256
871,87100,-1.1100659,100,0.0,2827,282700,6.2296786,5.1196127,4.826687,103.77073130301504,0.0,0.256
871,87100,5.424773,100,0.0,2829,282900,3.259882,8.684655,3.2330039,231.3024239222386,0.0,0.256
871,87100,-1.2917743,100,0.0,2832,283200,4.8754067,3.5836325,3.5836325,243.65316156856184,0.0,0.254
873,87300,-7.161779,100,0.0,2835,283500,8.700303,1.538524,1.538524,72.49004975941236,0.0,0.254
873,87300,1.0580652,100,18.0,2836,283600,3.616637,4.674702,1.2891179,66.86277688692321,1.0,0.253
874,87400,0.18230438,100,0.0,2838,283800,10.202856,10.38516,9.905736,135.73970674710782,0.0,0.253
874,87400,3.7507403,100,83.0,2839,283900,2.3129423,6.0636826,0.5238354,74.42255283502936,1.0,0.253
875,87500,4.9391913,100,0.0,2840,284000,5.4132705,10.352462,5.4132705,85.85112643292318,0.0,0.254
875,87500,-3.4595556,100,0.0,2842,284200,9.390913,5.9313574,5.9313574,278.5141939643695,0.0,0.254
875,87500,-3.878004,100,0.0,2844,284400,9.234429,5.3564253,5.3564253,182.28670220579608,0.0,0.254
875,87500,-7.3065615,100,2.0,2847,284700,7.71594,0.4093783,0.4093783,250.72983755749212,1.0,0.254
876,87600,4.4164534,100,0.0,2848,284800,6.5291624,10.945616,5.9571447,89.18244717269182,0.0,0.254
877,87700,2.0845883,100,4.0,2849,284900,2.9756281,5.0602164,1.3921199,92.39513614738445,1.0,0.253
877,87700,-1.0597734,100,6.0,2850,285000,5.2208557,4.1610823,0.38065094,84.64565626102393,1.0,0.254
878,87800,-1.84519,100,0.0,2851,285100,6.4918184,4.6466284,4.6466284,91.81920414675734,0.0,0.255
879,87900,4.485631,100,55.0,2852,285200,2.1606216,6.6462526,1.802449,91.13354833845425,1.0,0.255
879,87900,2.887648,100,0.0,2853,285300,5.732535,8.620183,5.724602,89.78852631186857,0.0,0.256
879,87900,2.1222749,100,88.0,2855,285500,1.9583911,4.080666,1.9272007,223.55099460723648,1.0,0.256
879,87900,2.4307199,100,5.0,2857,285700,3.22653,5.65725,0.32746994,176.9423755555415,1.0,0.258
879,87900,-1.2296782,100,0.0,2860,286000,11.371169,10.141491,10.141491,205.54792144071104,0.0,0.258
880,88000,-1.4048531,100,0.0,2861,286100,3.9330657,2.5282125,2.5282125,87.78095613614312,0.0,0.258
881,88100,-1.5813313,100,0.0,2863,286300,5.79394,4.212609,3.9869885,84.00346644400886,0.0,0.257
882,88200,0.245121,100,0.0,2864,286400,3.6088617,3.8539827,3.6088617,99.91124408353441,0.0,0.256
882,88200,0.30822515,100,0.0,2865,286500,6.055885,6.36411,5.4422665,87.89042028231441,0.0,0.256
883,88300,0.6086631,100,0.0,2866,286600,4.68575,5.294413,4.6740785,96.80720928321696,0.0,0.256
883,88300,-5.942486,100,0.0,2868,286800,7.494457,1.551971,1.551971,226.32740521540555,0.0,0.256
883,88300,2.6398811,100,0.0,2870,287000,4.4115167,7.051398,4.4115167,146.6612677972123,0.0,0.255
883,88300,9.364129,100,0.0,2873,287300,3.0310695,12.395199,2.998166,248.68058837096376,0.0,0.253
884,88400,-1.2830172,100,0.0,2874,287400,6.5740232,5.291006,5.291006,84.46915367398076,0.0,0.253
885,88500,1.269727,100,0.0,2875,287500,2.9858525,4.2555795,2.6855454,78.0293528349168,0.0,0.253
885,88500,5.9221363,100,0.0,2876,287600,2.2932863,8.215423,2.2932863,87.01037908383923,0.0,0.253
885,88500,-1.7797601,100,6.0,2879,287900,4.341357,2.561597,1.0515704,183.70947099536687,1.0,0.253
886,88600,2.1003375,100,0.0,2880,288000,6.186995,8.287333,6.179053,81.39955161684976,0.0,0.254
887,88700,7.7579393,100,14.0,2881,288100,2.3530962,10.111035,1.7837778,82.39355373157403,1.0,0.254
887,88700,-3.3937802,100,0.0,2883,288300,6.0552835,2.6615033,2.6615033,251.56143915821193,0.0,0.254
887,88700,-5.932262,100,0.0,2886,288600,7.3425574,1.4102956,1.4102956,167.42478705182486,0.0,0.254
889,88900,1.4687343,100,0.0,2889,288900,7.186541,8.655275,7.1726813,67.62469434853956,0.0,0.253
889,88900,2.1319225,100,0.0,2890,289000,2.4652169,4.5971394,2.4652169,67.60216511107534,0.0,0.253
890,89000,0.6586056,100,0.0,2892,289200,5.0993676,5.757973,4.856929,114.16346348041044,0.0,0.253
890,89000,1.3022261,100,0.0,2893,289300,8.183549,9.485775,8.1833,82.32538822027531,0.0,0.253
891,89100,3.8490794,100,0.0,2894,289400,2.5330908,6.38217,2.4927306,82.91943835542777,0.0,0.253
891,89100,1.8687024,100,0.0,2896,289600,7.214807,9.083509,5.975257,214.99868518918154,0.0,0.252
891,89100,5.9942226,100,78.0,2898,289800,1.4444484,7.438671,1.4433991,178.21301922980504,1.0,0.252
891,89100,5.1290793,100,85.0,2901,290100,1.8360721,6.9651513,1.787111,238.76529603840007,1.0,0.253
892,89200,-0.029768944,100,0.0,2902,290200,6.725833,6.696064,6.420966,96.71653410036853,0.0,0.254
893,89300,0.8224125,100,3.0,2903,290300,4.9730268,5.7954392,1.7154913,93.75530744214315,1.0,0.254
893,89300,0.5484414,100,0.0,2904,290400,6.5660357,7.114477,6.501121,85.84151538383767,0.0,0.254
894,89400,1.5424633,100,14.0,2906,290600,6.8908215,8.433285,0.31042826,79.88348598150243,1.0,0.254
895,89500,-4.0051713,100,0.0,2907,290700,5.6082373,1.6030658,1.6030658,91.17035426266592,0.0,0.255
895,89500,-0.5610399,100,0.0,2909,290900,5.894192,5.3331523,5.3331523,285.89801528632375,0.0,0.255
895,89500,-3.2903538,100,0.0,2912,291200,10.067473,6.7771196,6.7771196,194.35962357947963,0.0,0.255
896,89600,-5.0091724,100,3.0,2915,291500,8.37194,3.3627672,1.6130065,122.68534484397655,1.0,0.256
896,89600,0.5519266,100,0.0,2916,291600,5.9987674,6.550694,5.9976172,78.92985349543204,0.0,0.257
897,89700,-0.037733078,100,0.0,2917,291700,7.585339,7.547606,7.547606,86.22482490577939,0.0,0.257
