actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3880,388000,1.0255551,3.2267528,3.175211,3.3352602,100,0.0,2652,265200,5.237837,1.6991012,1.9658939,1.9996423,6.263392,4.925854,5.1411047,5.3349023,1.4152063,0.13810007,0.31449887,0.30699217,16.13185345907985,1.0,0.971
3888,388800,10.79243,2.5099373,3.2530107,3.3174994,100,14.0,2659,265900,0.08343366,1.6310976,1.9755974,2.0032008,10.875864,4.1410346,5.2286086,5.3207,0.06318956,0.38584286,0.32892624,0.30824855,15.686900491259113,1.0,0.971
3896,389600,9.319968,2.7750275,3.1696005,3.332857,100,85.0,2664,266400,0.1508763,2.2469432,2.095581,2.0027416,9.470844,5.0219707,5.265182,5.3355985,0.016140733,0.11981405,0.32485428,0.30790758,14.14515512795362,1.0,0.971
3904,390400,7.5337667,1.775161,2.8967578,3.321019,100,85.0,2671,267100,2.026229,4.087369,2.2678902,2.0082877,9.559996,5.8625298,5.1646485,5.3293066,0.16250378,0.12051348,0.3194531,0.30831435,15.197629138780096,1.0,0.971
3912,391200,6.9885464,4.9687433,3.1335516,3.330776,100,77.0,2677,267700,0.31352744,0.90110856,2.1487617,2.0100899,7.302074,5.869852,5.2823133,5.340866,0.18365145,0.20617965,0.29908028,0.30854186,16.387760863088698,1.0,0.971
3920,392000,5.025015,3.9679768,3.1142428,3.3384569,100,25.0,2683,268300,0.062460728,2.2356398,2.174714,2.010097,5.087476,6.2036166,5.288957,5.3485537,0.062460728,0.24061069,0.30622452,0.30228633,16.567581749204425,1.0,0.973
3928,392800,2.0160418,4.139039,3.2376156,3.330721,100,61.0,2688,268800,0.04460481,1.4686553,2.0699935,2.007387,2.0606465,5.607694,5.3076086,5.338108,0.04460481,0.1250724,0.28605384,0.2999232,19.55955759058452,1.0,0.974
3936,393600,0.42075497,2.8827794,3.1411297,3.324753,100,93.0,2694,269400,0.73065895,1.9382051,2.1505325,2.0098288,1.1514139,4.820984,5.291662,5.334582,0.05653279,0.75807726,0.28943023,0.3058037,16.37605953019733,1.0,0.972
3944,394400,6.1575513,4.454589,3.4640045,3.3265188,100,92.0,2698,269800,0.294325,1.0451949,1.813723,1.9982744,6.451876,5.499784,5.277727,5.3247933,0.11731536,0.6263353,0.2529993,0.30690187,16.594191362024038,1.0,0.972
3952,395200,1.8358264,4.395266,3.680906,3.3180141,100,1.0,2706,270600,0.2555094,1.3208216,1.7231212,2.0032213,2.0913358,5.7160873,5.404027,5.3212347,0.13843383,0.22157769,0.2571273,0.3069988,13.916946669341021,1.0,0.972
3960,396000,7.6405354,4.7377434,3.8216312,3.3150144,100,83.0,2712,271200,0.052907057,1.4880883,1.6370828,2.0006983,7.6934423,6.2258315,5.4587145,5.315713,0.052907057,0.1789684,0.2432385,0.30662704,16.71508535911675,1.0,0.972
3968,396800,2.7219865,4.201478,3.9628108,3.3335087,100,87.0,2718,271800,0.425746,2.0627618,1.6447405,1.9947103,3.1477325,6.2642403,5.607552,5.328219,0.025665415,0.1969882,0.24552052,0.30699706,15.877159514784656,1.0,0.972
3976,397600,-0.45951176,3.861819,3.9673502,3.3341885,100,0.0,2723,272300,4.6510215,1.5429028,1.6692272,1.996149,4.1915097,5.404722,5.6365767,5.330337,0.044408593,0.13808182,0.24900532,0.3061531,16.95016874177356,1.0,0.972
3984,398400,8.969848,5.1246257,4.188353,3.361043,100,59.0,2729,272900,0.9556042,1.1433905,1.5814455,1.9823681,9.925452,6.2680163,5.769798,5.343411,0.11939483,0.06263713,0.2169331,0.3021173,14.551967035973263,1.0,0.973
3992,399200,5.514807,4.462735,4.263291,3.3728223,100,97.0,2735,273500,0.20592503,1.40957,1.6961464,1.9920555,5.720732,5.8723054,5.9594364,5.364877,0.12297756,0.17181802,0.2255997,0.30294353,15.909677814822649,1.0,0.973
4000,400000,0.5909674,3.7410583,4.3974423,3.3806744,100,88.0,2742,274200,3.2668824,1.6800387,1.4948272,1.9952976,3.8578498,5.4210973,5.8922687,5.375972,0.299827,0.348687,0.24775557,0.30300212,14.101399329643723,1.0,0.973
4008,400800,-4.8767357,2.981567,4.27937,3.396804,100,0.0,2747,274700,7.4268713,2.3975248,1.59224,1.9901037,2.5501354,5.3790917,5.8716097,5.386908,0.0512263,0.6388246,0.29023582,0.30598846,15.651798473631112,1.0,0.972
4016,401600,10.536885,4.158577,4.2099395,3.423225,100,86.0,2753,275300,0.16561097,1.995884,1.6807432,1.9676868,10.702497,6.15446,5.8906837,5.3909116,0.014018013,0.17338087,0.28382948,0.2988382,15.921190882533358,1.0,0.973
