actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
2867,286700,-6.6016073,-1.2007592,0.086076945,0.60818106,100,0.0,1901,190100,9.899919,7.59042,4.911907,4.8589163,3.2983112,6.389661,4.997984,5.4670978,3.2983112,3.988947,2.0952017,2.1506996,14.957285850923185,0.0,0.564
2875,287500,-0.6855283,-0.49605465,-0.066963,0.6043805,100,0.0,1908,190800,5.8559027,5.8452573,5.111186,4.8555984,5.1703744,5.3492026,5.0442233,5.459979,4.1547008,2.5578356,2.1651711,2.155676,15.76526744585696,0.0,0.562
2883,288300,0.7583456,-0.57547706,0.01584553,0.6067821,100,0.0,1913,191300,6.6040206,5.2932,5.0545516,4.84092,7.362366,4.717723,5.0703964,5.447702,4.8660693,2.635059,2.162668,2.161975,16.423843217154616,0.0,0.559
2891,289100,4.4734564,-0.23679729,-0.019605594,0.60045797,100,4.0,1918,191800,2.8355846,5.5057116,5.1264277,4.855317,7.309041,5.2689147,5.106822,5.455775,2.8355846,2.2985938,2.118982,2.169939,16.865047819841912,0.0,0.559
2899,289900,4.2956915,2.4124198,0.38734162,0.62087965,100,84.0,1924,192400,1.9669678,4.7283545,4.9147067,4.8571386,6.262659,7.140774,5.302048,5.4780188,0.6072748,0.73669124,2.0766761,2.1626182,15.092742208990542,1.0,0.56
2907,290700,0.30267692,0.72066194,0.40808368,0.6170905,100,0.0,1930,193000,1.9004099,4.429333,4.8809667,4.8599505,2.2030869,5.1499953,5.28905,5.4770412,1.9004099,1.1566031,2.0002794,2.159591,17.11398988487167,1.0,0.563
2915,291500,4.9114566,-0.10268776,0.38114014,0.60323226,100,100.0,1935,193500,0.8554369,4.5330586,4.938534,4.858704,5.7668934,4.430371,5.3196745,5.461937,0.8554369,1.1573331,2.0234478,2.1566796,16.661380087534628,1.0,0.566
2923,292300,2.800112,1.4008598,0.392752,0.6155241,100,97.0,1940,194000,2.2996538,3.9261658,4.92433,4.837411,5.099766,5.3270254,5.3170824,5.4529357,2.2996538,1.478134,2.0419044,2.139162,15.029363003650968,0.0,0.571
2931,293100,-1.1730213,1.3294231,0.33307514,0.6188263,100,0.0,1946,194600,6.1618533,4.002014,5.004916,4.8194156,4.988832,5.331437,5.3379908,5.438242,0.14447436,2.0873282,2.07817,2.132197,16.5521791925695,1.0,0.572
2939,293900,-2.992142,-0.77996665,0.24674366,0.59609765,100,0.0,1951,195100,6.406972,5.0806613,4.9590816,4.8225737,3.41483,4.3006945,5.2058253,5.418672,0.45538503,1.6596991,2.0716522,2.1321812,17.053495589201717,1.0,0.57
2947,294700,0.24336267,-0.79722387,0.1596377,0.5747824,100,0.0,1956,195600,3.5977185,5.0313864,5.0511765,4.8454967,3.8410811,4.2341623,5.210815,5.4202795,3.5977185,1.5260909,2.0626678,2.1389203,17.153491560165477,0.0,0.567
2955,295500,-0.061849594,0.39260095,0.073664755,0.5824151,100,0.0,1962,196200,3.0526233,4.840843,5.063019,4.8297744,2.9907737,5.2334447,5.136684,5.41219,2.9197173,2.7950447,2.1018407,2.145767,16.809921383042848,0.0,0.562
