actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
3830,383000,3.8815405,-0.34915885,0.120566174,0.16986103,100,27.0,10413,1041300,2.6806924,5.138065,5.281721,5.2901826,6.562233,4.7889056,5.402287,5.460043,0.21625732,2.2316084,2.3451073,2.3462613,11.91988214438427,1.0,0.522
3838,383800,-1.0141029,0.49602526,0.040531788,0.17610797,100,0.0,10433,1043300,7.299268,4.7910967,5.252034,5.280194,6.285165,5.2871222,5.292566,5.4563017,6.285165,2.009446,2.2763305,2.340256,13.612389375303794,0.0,0.524
3846,384600,1.3836484,-2.4115708,-0.18574768,0.16536637,100,0.0,10457,1045700,7.9288487,7.3249865,5.454549,5.2839694,9.312497,4.913416,5.2688017,5.449336,3.4954507,3.6012292,2.3824263,2.3408792,15.494290597815729,0.0,0.523
3854,385400,-2.6755471,-1.184375,-0.1942667,0.17111538,100,0.0,10483,1048300,7.1345887,6.82564,5.4844747,5.294541,4.4590416,5.641264,5.2902083,5.465656,3.830449,2.7633414,2.349689,2.35129,13.247983421827387,0.0,0.52
3862,386200,4.2412415,-1.7266566,-0.2506992,0.1491779,100,11.0,10506,1050600,2.8160703,5.772169,5.5901556,5.3123074,7.0573115,4.0455127,5.3394566,5.461485,2.8160703,1.8873676,2.4108758,2.354626,11.704989776318062,0.0,0.52
3870,387000,6.3051624,0.45000917,-0.22908458,0.15970047,100,1.0,10527,1052700,2.1286094,4.4232855,5.6406,5.3060145,8.433772,4.873294,5.411516,5.465715,2.1286094,1.8958368,2.4525154,2.3526518,11.965914962688679,0.0,0.52
3878,387800,0.70983124,-0.8058356,-0.24812989,0.15429078,100,25.0,10550,1055000,8.007014,6.9366584,5.67296,5.328742,8.7168455,6.1308236,5.424829,5.483033,0.36292636,3.20345,2.620889,2.364695,15.58624137124011,1.0,0.519
3886,388600,-9.801931,1.0817027,-0.16440277,0.15156591,100,0.0,10573,1057300,10.806181,6.255141,5.770271,5.345979,1.0042492,7.336843,5.6058693,5.497545,0.26223832,2.8532066,2.5779438,2.3672292,13.469313225926182,1.0,0.522
3894,389400,-6.1970468,-1.3854864,-0.23140055,0.12475024,100,0.0,10599,1059900,7.889422,6.9658737,5.81058,5.35747,1.6923752,5.5803876,5.5791802,5.4822206,1.1992272,3.3611126,2.5800846,2.37306,10.552893285927759,1.0,0.522
3902,390200,3.259514,-1.6416218,-0.4234366,0.12330838,100,49.0,10620,1062000,1.978298,7.0793695,5.867673,5.3557096,5.237812,5.437747,5.444236,5.4790177,1.978298,2.2923803,2.5120497,2.360744,10.473548366282333,1.0,0.524
3910,391000,2.9094095,0.8756917,-0.4173231,0.12990527,100,19.0,10646,1064600,3.1668444,4.7473607,5.867834,5.3634953,6.076254,5.6230516,5.450511,5.4934,0.3831941,2.127706,2.514491,2.3688512,13.228563387838697,1.0,0.523
3918,391800,-0.8250704,1.5857775,-0.30626935,0.1398446,100,0.0,10667,1066700,10.003962,4.6792803,5.832441,5.370992,9.178891,6.2650576,5.5261717,5.5108366,8.823924,2.2698545,2.5463152,2.3777637,15.326730965572533,0.0,0.521
3926,392600,0.82904005,-0.1207664,-0.27947253,0.13842426,100,5.0,10693,1069300,5.613278,6.831959,5.8672156,5.367708,6.442318,6.7111917,5.587744,5.5061316,3.1183548,3.6317005,2.5493858,2.3743737,13.51521243768276,0.0,0.522
3934,393400,4.311284,0.6166424,-0.34243834,0.14787582,100,7.0,10712,1071200,3.4518445,5.9479284,6.0524974,5.356932,7.7631288,6.5645704,5.7100587,5.5048075,3.4518445,2.5046198,2.6361463,2.368246,15.184786251067637,0.0,0.522
3942,394200,0.0340147,1.1514457,-0.13494806,0.15804899,100,0.0,10736,1073600,8.290921,5.452553,5.937548,5.3515325,8.324936,6.6039987,5.802601,5.509581,6.9313464,2.7789168,2.5852304,2.3659003,9.32766716029593,0.0,0.521
3950,395000,-3.4910316,0.62888634,-0.0151415495,0.173005,100,0.0,10757,1075700,8.769998,6.805162,5.9717946,5.3636,5.278966,7.4340487,5.956652,5.5366044,4.0707283,4.2011957,2.7118766,2.386241,19.17609133266004,0.0,0.519
3958,395800,2.1529171,-0.741178,0.045865588,0.16570213,100,56.0,10782,1078200,0.9809682,5.696437,5.9331703,5.366145,3.1338854,4.9552593,5.9790363,5.5318465,0.9809682,2.9336324,2.7195013,2.3864236,10.653875762408763,1.0,0.519
3966,396600,1.0985355,-0.18145004,0.038648322,0.16859983,100,0.0,10803,1080300,6.2633214,4.9737873,5.945844,5.3537154,7.361857,4.792337,5.9844923,5.5223155,6.1844354,2.6562436,2.769712,2.3777099,13.586003453004695,0.0,0.52
