actor_episodes,actor_steps,delta_dist,delta_dist_10,delta_dist_100,delta_dist_1000,episode_length,episode_return,final_dist,final_dist_10,final_dist_100,final_dist_1000,init_dist,init_dist_10,init_dist_100,init_dist_1000,min_dist,min_dist_10,min_dist_100,min_dist_1000,steps_per_second,success,success_1000
1783,178300,-2.90925,0.06775832,0.11830423,-0.58110046,100,0.0,5.401831,4.4948697,5.2927394,5.9196734,2.4925811,4.562628,5.411043,5.3385735,2.4925811,2.4306607,2.9828238,3.3979537,9.193220541672025,0.0,0.261
1787,178700,3.9580998,-0.28136432,0.20339994,-0.57159853,100,4.0,3.1886582,4.5414114,5.257645,5.9152875,7.146758,4.260047,5.4610457,5.3436894,3.1886582,2.7328448,2.987972,3.3976877,9.284156840410294,0.0,0.261
1791,179100,1.6550052,0.07311809,0.23975445,-0.5609504,100,3.0,3.8303874,5.025705,5.261425,5.913784,5.4853926,5.0988226,5.501179,5.3528337,3.5547194,3.5580285,3.0671663,3.4016697,8.020767731481865,0.0,0.261
1795,179500,-7.157871,-0.334643,0.19487669,-0.56104094,100,0.0,8.740222,5.781929,5.247168,5.9129467,1.5823513,5.4472857,5.4420443,5.3519063,1.5823513,4.0414457,3.065093,3.40087,9.223059107871581,0.0,0.261
1799,179900,-5.254001,-1.7208637,0.037921824,-0.5668527,100,0.0,9.384877,6.8582296,5.3245826,5.9113555,4.130876,5.137366,5.3625035,5.344503,2.8478158,4.250083,3.0730677,3.390182,9.14180257700811,0.0,0.262
1803,180300,2.7515643,-2.5638902,0.005707469,-0.5674484,100,0.0,2.7531917,6.9090843,5.3137074,5.903203,5.504756,4.345194,5.319414,5.335755,2.7531917,3.1643975,3.0031066,3.386974,8.061835369648149,0.0,0.262
1807,180700,-7.6457157,0.44386426,0.105863445,-0.5542489,100,0.0,10.055755,4.6723986,5.1978817,5.894602,2.4100392,5.116263,5.303744,5.3403535,2.4100392,2.9155,2.9320414,3.3816571,9.090320767103313,0.0,0.263
1811,181100,5.1193876,0.8155724,0.044481203,-0.5642982,100,90.0,1.9305046,4.2288446,5.196923,5.9013524,7.049892,5.0444174,5.241403,5.3370547,1.9305046,2.4140007,2.9110444,3.3830945,8.93946955659864,1.0,0.263
1815,181500,1.5168657,-0.6712947,0.014744272,-0.572323,100,0.0,2.0868683,5.15755,5.195829,5.9039807,3.603734,4.4862547,5.210573,5.3316584,1.7045088,1.8751652,2.8592072,3.3737767,7.901637805643255,1.0,0.266
1819,181900,-1.6283402,0.9395199,0.01677588,-0.5624166,100,0.0,9.482122,3.4639168,5.0488243,5.8944716,7.853782,4.4034367,5.0656004,5.3320556,7.853782,1.4201891,2.8085604,3.3695714,9.315890293241594,0.0,0.269
1823,182300,-5.224757,0.45404387,0.09539638,-0.5598617,100,0.0,7.70114,4.4323335,5.026575,5.8951693,2.4763827,4.886377,5.121972,5.335308,2.4763827,1.9470183,2.8523355,3.3667827,9.016065769947701,0.0,0.271
1827,182700,5.162365,0.3996521,0.06999776,-0.5511814,100,4.0,3.1442873,5.1296053,5.082438,5.8914757,8.306652,5.5292573,5.1524353,5.340294,3.1442873,2.6485436,2.8295941,3.3597012,8.09263008934357,0.0,0.272
1831,183100,-0.45352077,0.2429734,0.06906871,-0.5445845,100,4.0,4.3508415,5.7258663,5.096018,5.8937674,3.8973207,5.968839,5.1650863,5.3491836,3.4560807,2.5393128,2.7966583,3.3604884,9.372543628553466,0.0,0.271
1835,183500,-2.728835,2.0464997,0.13835226,-0.5359026,100,0.0,7.3607054,4.5038705,5.0051274,5.8917055,4.6318703,6.55037,5.14348,5.3558025,4.533242,3.0362453,2.7979724,3.3652003,9.31649679619257,0.0,0.269
1839,183900,2.460581,0.65487397,0.19025719,-0.5234394,100,0.0,3.15259,5.1840596,5.0319405,5.883906,5.613171,5.8389335,5.222198,5.3604665,3.15259,3.3194637,2.7952394,3.365192,9.025512223636586,0.0,0.27
1843,184300,-6.2001696,1.1301615,0.29233438,-0.5087793,100,0.0,11.613886,5.0548925,5.0287533,5.8814354,5.4137163,6.185054,5.321088,5.3726563,3.1674845,3.6593738,2.8224633,3.367683,9.402154627557973,0.0,0.269
1847,184700,-1.6886392,0.6213567,0.2162893,-0.50772023,100,0.0,3.2699604,5.72763,5.1603336,5.8890886,1.5813212,6.3489866,5.376622,5.381369,1.5813212,3.8121305,2.8717804,3.3762114,7.943220505734745,0.0,0.267
1851,185100,-0.28371286,-0.62386715,0.11730817,-0.510829,100,0.0,6.2063165,5.9861593,5.071793,5.8819375,5.9226036,5.3622923,5.1891017,5.3711085,2.2259114,4.0752144,2.8595839,3.3735712,9.067444597313468,0.0,0.266
