delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
2.0801518,100,0.0,10612,1061200,3.290168,5.37032,3.2838933,92.92986585746291,0.0,0.786
9.144101,100,87.0,10613,1061300,0.28287113,9.426972,0.018904071,96.15693581932426,1.0,0.785
3.5015762,100,99.0,10614,1061400,0.22672322,3.7282994,0.22443412,83.46773968868034,1.0,0.785
2.5921607,100,0.0,10617,1061700,3.3221545,5.914315,2.6584842,244.84265300535125,0.0,0.784
-0.466197,100,0.0,10619,1061900,7.4790893,7.0128922,6.8157477,258.2696326728662,0.0,0.783
9.044684,100,91.0,10621,1062100,1.1724924,10.217176,1.1697224,104.71197182518412,1.0,0.782
8.5659895,100,81.0,10622,1062200,0.0887815,8.654771,0.025086699,51.55623013849232,1.0,0.782
5.1692705,100,78.0,10624,1062400,0.38099727,5.5502677,0.12048324,143.00232660264192,1.0,0.782
8.60555,100,84.0,10625,1062500,0.19905816,8.804608,0.17263265,70.27027298709275,1.0,0.783
6.610815,100,88.0,10626,1062600,1.3117384,7.9225535,1.1768824,90.37654379378576,1.0,0.783
1.9030542,100,100.0,10628,1062800,0.34843233,2.2514865,0.16976324,286.2986600774056,1.0,0.783
2.09059,100,0.0,10631,1063100,4.938399,7.028989,4.775399,222.7910282383362,0.0,0.783
-0.13144183,100,0.0,10633,1063300,3.9873552,3.8559134,3.7713244,164.5467152869453,0.0,0.783
2.2927122,100,100.0,10634,1063400,0.28438753,2.5770998,0.031274762,59.15694904845878,1.0,0.782
1.7884282,100,77.0,10635,1063500,1.8131725,3.6016006,1.8060904,98.77275388339066,1.0,0.782
3.8415644,100,96.0,10637,1063700,0.54036456,4.381929,0.3166762,161.32174239469654,1.0,0.782
8.5522,100,79.0,10640,1064000,0.3916508,8.943851,0.07589864,99.37342889296926,1.0,0.782
1.0829849,100,0.0,10642,1064200,2.2440994,3.3270843,2.2440994,83.82277703878032,0.0,0.781
5.1746473,100,95.0,10643,1064300,1.7809415,6.955589,1.6118876,100.1848532149865,1.0,0.78
7.75233,100,29.0,10646,1064600,1.9277412,9.680071,1.9277412,169.5871495089041,1.0,0.779
0.52591544,100,100.0,10647,1064700,0.5291937,1.0551091,0.5188503,97.44102271739924,1.0,0.779
1.8429061,100,100.0,10649,1064900,1.1508912,2.9937973,1.142495,118.91818942175472,1.0,0.78
5.281175,100,76.0,10650,1065000,0.18391946,5.4650946,0.10608032,81.95383797138115,1.0,0.78
5.7563896,100,92.0,10653,1065300,1.1950552,6.9514446,1.1654413,162.24549437771526,1.0,0.78
4.51236,100,98.0,10654,1065400,0.3849195,4.8972797,0.10235706,98.46944405185775,1.0,0.781
6.0127463,100,94.0,10656,1065600,0.3189587,6.331705,0.1781288,83.03791413741759,1.0,0.782
0.6046481,100,100.0,10658,1065800,0.5037221,1.1083702,0.317667,250.29428631614877,1.0,0.782
1.9639779,100,100.0,10660,1066000,0.25566852,2.2196465,0.1993684,106.96330639042857,1.0,0.782
2.0527282,100,0.0,10662,1066200,3.9701395,6.0228677,3.9460323,77.23850198367391,0.0,0.782
2.1586578,100,100.0,10664,1066400,0.38056153,2.5392194,0.34816796,258.37304540235266,1.0,0.782
5.609498,100,94.0,10666,1066600,1.3598078,6.969306,1.3400198,165.50350416629016,1.0,0.783
0.20913935,100,100.0,10669,1066900,1.4969035,1.7060429,1.4471071,246.4169031858562,1.0,0.782
0.7134657,100,0.0,10670,1067000,4.0090065,4.722472,3.916795,64.75104533556873,0.0,0.782
1.659698,100,99.0,10671,1067100,1.4173572,3.0770552,1.4160748,77.8454302996108,1.0,0.782
5.462718,100,75.0,10673,1067300,0.1791079,5.6418257,0.074977264,146.77345755566068,1.0,0.783
0.95234084,100,100.0,10674,1067400,1.2262781,2.178619,1.0738182,82.1537531006191,1.0,0.783
0.66396856,100,100.0,10676,1067600,0.47330663,1.1372752,0.33620474,83.80758581512555,1.0,0.783
4.3570786,100,0.0,10679,1067900,3.310848,7.6679263,3.2494774,164.81763900322812,0.0,0.783
4.224749,100,98.0,10682,1068200,0.04789494,4.272644,0.02676008,190.27110987518955,1.0,0.784
1.0757861,100,100.0,10683,1068300,0.16470976,1.2404959,0.1476088,68.99922188205838,1.0,0.784
3.8595154,100,98.0,10684,1068400,0.21531504,4.0748305,0.18606196,85.65933094169011,1.0,0.784
6.0171385,100,90.0,10686,1068600,0.06674489,6.0838833,0.033523224,144.6128714055842,1.0,0.784
2.4823127,100,100.0,10689,1068900,0.17103522,2.653348,0.006393436,116.78337196594761,1.0,0.784
2.2780604,100,0.0,10690,1069000,2.4674668,4.7455273,2.2489634,55.73142324203955,0.0,0.785
6.1675687,100,90.0,10693,1069300,1.312119,7.4796877,1.2451245,158.0467828280335,1.0,0.785
6.724885,100,82.0,10696,1069600,1.5918734,8.316758,1.5909606,139.57875827836057,1.0,0.785
1.8822498,100,0.0,10697,1069700,2.3740835,4.2563334,2.3734224,51.262100229819424,0.0,0.786
1.2135887,100,0.0,10699,1069900,4.4942446,5.7078333,4.4942446,232.767698136495,0.0,0.786
4.4820876,100,97.0,10702,1070200,0.25300783,4.7350955,0.2121475,243.86480845150675,1.0,0.785
1.6721867,100,100.0,10703,1070300,0.050810475,1.7229972,0.029464146,96.78274909079498,1.0,0.785
9.519774,100,90.0,10704,1070400,0.435393,9.955168,0.37941068,83.99764567298286,1.0,0.785
8.328056,100,87.0,10705,1070500,0.25151366,8.57957,0.23599991,65.54612892523548,1.0,0.785
0.3126172,100,100.0,10708,1070800,0.47168306,0.78430027,0.09987147,264.88288907301495,1.0,0.784
1.0242319,100,0.0,10709,1070900,6.9175854,7.9418173,6.8910685,93.59408949526005,0.0,0.784
-0.5338495,100,0.0,10710,1071000,4.1457114,3.611862,3.611862,75.3559249377155,0.0,0.783
0.865136,100,100.0,10711,1071100,0.052895874,0.9180319,0.008522594,97.38577388448665,1.0,0.782
0.46229553,100,0.0,10713,1071300,4.5718207,5.0341163,4.559327,248.13609698495674,0.0,0.782
7.7521996,100,95.0,10715,1071500,0.19850335,7.950703,0.052263994,119.20492609773413,1.0,0.782
4.6451488,100,97.0,10716,1071600,0.37610492,5.0212536,0.028849104,88.76388634051582,1.0,0.783
-0.019995213,100,0.0,10717,1071700,4.183129,4.1631336,3.9515672,97.73057349521787,0.0,0.783
3.9958882,100,98.0,10719,1071900,0.14444685,4.140335,0.086339906,260.6465853670662,1.0,0.783
0.23019372,100,100.0,10722,1072200,0.13127999,0.3614737,0.03986951,83.78856686588149,1.0,0.784
1.8060107,100,0.0,10723,1072300,2.2839093,4.08992,2.1622853,97.89949153839977,0.0,0.784
2.7943635,100,99.0,10724,1072400,0.07072461,2.865088,0.009815396,87.65816878763579,1.0,0.784
0.40031362,100,58.0,10726,1072600,1.6307468,2.0310605,1.5858696,262.8909388800931,1.0,0.785
1.0196767,100,0.0,10728,1072800,2.9913535,4.01103,2.8015594,139.7004219353068,0.0,0.786
5.7751875,100,90.0,10731,1073100,1.6380413,7.4132285,1.6372203,88.84906434565839,1.0,0.785
0.44427893,100,100.0,10732,1073200,0.49737242,0.94165134,0.012763052,58.35136914749598,1.0,0.785
0.16669607,100,0.0,10734,1073400,4.461307,4.628003,4.262554,165.76795906768803,0.0,0.785
2.313432,100,100.0,10737,1073700,0.29790923,2.6113412,0.24090979,165.13313435327348,1.0,0.784
